,Address,ProposedUseDescription,DecisionDate,Decision,CommunityName,Latitude,Longitude,Permit_category_new,CTrain,Year
3100,#20 72 MILLSIDE DR SW,TOWNHOUSES,1998/10/16,Approval,MILLRISE,50.919848055456754,-114.07665306098934,House,False,1998
3101,3637 1A ST SW,SEMI-DETACHED DWELLING,1998/12/10,Approval,PARKHILL,51.02174841526103,-114.06745699837955,House,True,1998
3102,1909 30 AV SW,SEMI-DETACHED DWELLING,1996/07/04,Approval,SOUTH CALGARY,51.02663270796703,-114.10515560589802,House,False,1996
3103,3108 KILDARE CR SW,DUPLEX DWELLING,1996/11/26,Approval,KILLARNEY/GLENGARRY,51.02665412477759,-114.13813479555355,Multi_unit,False,1996
3104,4507 45 ST SW,APARTMENT BUILDING,1995/09/21,Approval,GLAMORGAN,51.01400088235828,-114.15296434845357,Multi_unit,False,1995
3105,171 CITADEL DR NW,TOWNHOUSES,1995/12/14,Approval,CITADEL,51.14301929746311,-114.18169314701919,House,False,1995
3106,402 6A ST NE,SEMI-DETACHED DWELLING,2000/09/15,Approval,BRIDGELAND/RIVERSIDE,51.054908939845866,-114.04682118186285,House,True,2000
3107,2507 68 ST NE,APARTMENT BUILDING,2001/01/04,Approval,PINERIDGE,51.07533380213332,-113.9366860396782,Multi_unit,False,2001
3108,1209 COLGROVE AV NE,SEMI-DETACHED DWELLING,2000/11/14,Approval,RENFREW,51.05717549529985,-114.03419941563422,House,False,2000
3109,80 EVERSTONE BV SW,TOWNHOUSES,2000/11/08,Approval,EVERGREEN,50.91097762598332,-114.10495969459836,House,False,2000
3110,2117 29 AV SW,SEMI-DETACHED DWELLING,2001/07/13,Approval,RICHMOND,51.027554541883106,-114.1104510063964,House,False,2001
3112,1713 8 AV NW,SEMI-DETACHED DWELLING,2000/10/31,Approval,HILLHURST,51.05953864990764,-114.0986686155554,House,True,2000
3113,31 DEERVIEW WY SE,TOWNHOUSES,2000/11/06,Approval,DEER RIDGE,50.92944183491642,-114.02128396219678,House,False,2000
3114,2420 CRESTWOOD RD SE,APARTMENT BUILDING,2001/10/12,Approval,OGDEN,50.99058638761095,-114.00187056850105,Multi_unit,False,2001
3115,630 8 AV SE,APARTMENT BUILDING,2001/04/25,Approval,DOWNTOWN EAST VILLAGE,51.0452491209231,-114.0486682832644,Multi_unit,True,2001
3116,1526 27 AV SW,FOURPLEX DWELLING,1998/07/16,Approval,SOUTH CALGARY,51.02963104504488,-114.09620255333617,Multi_unit,False,1998
3117,1646 WESTMOUNT RD NW,SEMI-DETACHED DWELLING,1998/06/18,Approval,HILLHURST,51.052149776174176,-114.09727341971184,House,True,1998
3120,6712 26 AV NE,SEMI-DETACHED DWELLING,1996/08/01,Approval,PINERIDGE,51.07626467686618,-113.9376089009074,House,False,1996
3121,805 24 AV NW,SEMI-DETACHED DWELLING,2000/10/27,Approval,MOUNT PLEASANT,51.07416082298195,-114.07933791521522,House,False,2000
3122,6612 19 ST SE,DUPLEX DWELLING,2000/11/03,Approval,OGDEN,50.99557185896179,-114.01333822645135,Multi_unit,False,2000
3123,2239 20 AV SW,SEMI-DETACHED DWELLING,2000/08/17,Approval,RICHMOND,51.03498363513118,-114.11341423729941,House,False,2000
3124,1828 BOWNESS RD NW,SEMI-DETACHED DWELLING,2001/03/06,Approval,HILLHURST,51.05127634621847,-114.10219047540824,House,True,2001
3125,524 30 ST NW,SEMI-DETACHED DWELLING,2001/03/15,Approval,PARKDALE,51.05656380130705,-114.13073215915816,House,False,2001
3127,4308 17 AV NW,SEMI-DETACHED DWELLING,1997/05/06,Approval,MONTGOMERY,51.067630422047856,-114.15546025654969,House,False,1997
3128,6201 4 ST NW,FOURPLEX DWELLING,1997/06/05,Approval,THORNCLIFFE,51.10719592696609,-114.0717180139927,Multi_unit,False,1997
3129,6719 41 AV NE,SEMI-DETACHED DWELLING,2000/08/03,Approval,TEMPLE,51.090103451179715,-113.93797531122983,House,False,2000
3130,88 FALCONRIDGE PL NE,SEMI-DETACHED DWELLING,2000/08/03,Approval,FALCONRIDGE,51.09687317052384,-113.95133266434284,House,False,2000
3131,5105 30 AV SW,SEMI-DETACHED DWELLING,2000/08/02,Approval,GLENBROOK,51.02687332565668,-114.16000087557373,House,False,2000
3132,1602 4 ST NW,APARTMENT BUILDING,1999/04/15,Approval,CRESCENT HEIGHTS,51.065994431794216,-114.07134371733237,Multi_unit,False,1999
3133,1652 WESTMOUNT BV NW,SEMI-DETACHED DWELLING,1998/07/30,Approval,HILLHURST,51.049285915530135,-114.09765492014317,House,True,1998
3134,539 19 AV NW,SEMI-DETACHED DWELLING,1999/01/21,Approval,MOUNT PLEASANT,51.06953932366656,-114.07368837557921,House,False,1999
3135,1026 17 AV NW,SEMI-DETACHED DWELLING,1998/12/03,Approval,MOUNT PLEASANT,51.067975242325495,-114.08440368454607,House,False,1998
3136,80 PATINA RI SW,TOWNHOUSES,1999/02/04,Approval,PATTERSON,51.058872973420975,-114.17175187953343,House,False,1999
3137,4 BRIDLEWOOD VW SW,TOWNHOUSES,1998/06/17,Approval,BRIDLEWOOD,50.896888777783595,-114.0992536197407,House,False,1998
3138,402 6A ST NE,DUPLEX DWELLING,2000/11/15,Approval,BRIDGELAND/RIVERSIDE,51.054908939845866,-114.04682118186285,Multi_unit,True,2000
3139,115 COACHWAY RD SW,SEMI-DETACHED DWELLING,2000/10/17,Approval,COACH HILL,51.05958469728314,-114.18446693451769,House,False,2000
3140,129 FALWORTH WY NE,SEMI-DETACHED DWELLING,2000/08/21,Approval,FALCONRIDGE,51.10260379661832,-113.9494555740052,House,False,2000
3141,2813 9 AV SE,DUPLEX DWELLING,1997/03/31,Approval,ALBERT PARK/RADISSON HEIGHTS,51.04453955390554,-113.99458382212211,Multi_unit,True,1997
3142,2107 20 AV SW,SEMI-DETACHED DWELLING,1997/06/12,Approval,RICHMOND,51.03529214302485,-114.10921667202363,House,False,1997
3143,114 26 AV NW,APARTMENT BUILDING,1997/05/02,Approval,TUXEDO PARK,51.076178519859994,-114.06355903520408,Multi_unit,False,1997
3144,1835 24 AV NW,DUPLEX DWELLING,1998/06/04,Approval,CAPITOL HILL,51.074162210891544,-114.10411563737658,Multi_unit,True,1998
3145,333 HERITAGE DR SE,TOWNHOUSES,1999/01/14,Approval,ACADIA,50.97940568243065,-114.06239075047569,House,False,1999
3146,36 OAKVALE PL SW,SEMI-DETACHED DWELLING,1996/08/29,Approval,OAKRIDGE,50.9627855566032,-114.12327098709395,House,False,1996
3147,4280 CROWCHILD TR SW,SEMI-DETACHED DWELLING,2002/01/03,Approval,ALTADORE,51.018873414596776,-114.11736205221729,House,False,2002
3148,239 31 AV NW,SEMI-DETACHED DWELLING,2000/09/21,Approval,TUXEDO PARK,51.08041427020006,-114.06722209214024,House,False,2000
3150,1924 36 ST SW,FOURPLEX DWELLING,1997/10/30,Approval,KILLARNEY/GLENGARRY,51.03693195079424,-114.13955242188557,Multi_unit,False,1997
3151,2436 25 AV NW,DUPLEX DWELLING,2000/11/10,Approval,BANFF TRAIL,51.075279591818045,-114.11734769461417,Multi_unit,True,2000
3152,152 ABERGALE CL NE,TOWNHOUSES,2001/02/21,Approval,ABBEYDALE,51.059200549510365,-113.92951372723616,House,False,2001
3153,80 PATINA RI SW,TOWNHOUSES,1999/02/04,Approval,PATTERSON,51.058872973420975,-114.17175187953343,House,False,1999
3155,1924 13 ST SW,SEMI-DETACHED DWELLING,1996/10/17,Approval,UPPER MOUNT ROYAL,51.03511969376393,-114.09288117031707,House,False,1996
3156,1922 13 ST SW,SEMI-DETACHED DWELLING,1996/10/17,Approval,UPPER MOUNT ROYAL,51.03518818660812,-114.09288125020748,House,False,1996
3157,16 CEDARWOOD RI SW,SEMI-DETACHED DWELLING,2000/10/31,Approval,CEDARBRAE,50.95343529742073,-114.130866667185,House,False,2000
3158,7808 HUNTERVIEW DR NW,TOWNHOUSES,1999/03/04,Approval,HUNTINGTON HILLS,51.12252003796097,-114.0850763392976,House,False,1999
3159,25 PROMINENCE PA SW,SEMI-DETACHED DWELLING,1999/02/12,Approval,PATTERSON,51.060788481421575,-114.17581145931506,House,False,1999
3160,200 GARRISON SQ SW,TOWNHOUSES,1999/04/01,Approval,ALTADORE,51.0213280336111,-114.11479493108841,House,False,1999
3161,1111 3 ST SE,APARTMENT BUILDING,1999/03/04,Approval,BELTLINE,51.04142451778617,-114.05609210830102,Multi_unit,True,1999
3162,277 MT DOUGLAS CI SE,TOWNHOUSES,1999/03/24,Deemed Refusal,MCKENZIE LAKE,50.92664840036186,-113.98204122110151,House,False,1999
3163,102 18 AV SE,TOWNHOUSES,1997/06/05,Approval,MISSION,51.03710765601387,-114.06316821792026,House,False,1997
3164,2435 29 ST SW,TOWNHOUSES,2000/08/16,Approval,KILLARNEY/GLENGARRY,51.031881866427156,-114.1297443766206,House,False,2000
3165,407 10A ST NW,APARTMENT BUILDING,2001/02/26,Approval,HILLHURST,51.05566317840513,-114.08754703517776,Multi_unit,True,2001
3166,2026 34 ST SW,SEMI-DETACHED DWELLING,2000/08/18,Approval,KILLARNEY/GLENGARRY,51.035338465350364,-114.1367290491889,House,False,2000
3167,136 69 ST SW,SEMI-DETACHED DWELLING,2000/10/27,Approval,CHRISTIE PARK,51.0306652,-114.1876757,House,True,2000
3168,306 14 AV NE,FOURPLEX DWELLING,2000/10/12,Approval,FRANKLIN,51.0651288,-113.9864125,Multi_unit,False,2000
3169,1724 26 AV SW,APARTMENT BUILDING,2001/09/06,Approval,BANKVIEW,51.03055266761071,-114.10019142938965,Multi_unit,False,2001
3170,1775 2 AV NW,SEMI-DETACHED DWELLING,1998/07/23,Approval,HILLHURST,51.05432806325771,-114.1020228909471,House,True,1998
3171,270 SHAWVILLE WY SE,APARTMENT BUILDING,1998/09/23,Approval,SOMERSET,50.9033264,-114.0696008,Multi_unit,False,1998
3172,606 COUNTRY HILLS DR NW,TOWNHOUSES,1998/08/12,Approval,COUNTRY HILLS,51.145930539977854,-114.07081581558052,House,False,1998
3173,2320 ERLTON ST SW,APARTMENT BUILDING,1998/08/13,Approval,ERLTON,51.03262656815581,-114.06242167896386,Multi_unit,True,1998
3175,179 PINECLIFF CL NE,SEMI-DETACHED DWELLING,1997/04/10,Approval,PINERIDGE,51.07658487739124,-113.9370831762316,House,False,1997
3176,228 RANCH GLEN PL NW,SEMI-DETACHED DWELLING,1997/04/10,Approval,RANCHLANDS,51.11728732855892,-114.19155668874262,House,False,1997
3177,229 18A ST NW,SEMI-DETACHED DWELLING,1997/10/06,Approval,WEST HILLHURST,51.05436498750719,-114.10418971125924,House,False,1997
3178,808 ROYAL AV SW,APARTMENT BUILDING,1996/09/30,Refusal,MOUNT ROYAL LOWER,51.035297959954406,-114.07973494030581,Multi_unit,False,1996
3179,110 2 AV SE,APARTMENT BUILDING,1996/10/03,Approval,CHINATOWN,51.05132377415351,-114.06197035139192,Multi_unit,True,1996
3180,1422 CHILD AV NE,DUPLEX DWELLING,1997/06/30,Approval,RENFREW,51.054698629132226,-114.02934360103927,Multi_unit,False,1997
3181,2339 4 AV NW,SEMI-DETACHED DWELLING,2000/11/10,Approval,WEST HILLHURST,51.056165627068225,-114.11514312291172,House,False,2000
3183,3605 1A ST SW,SEMI-DETACHED DWELLING,1999/07/08,Approval,PARKHILL,51.022912654059255,-114.06745563759321,House,True,1999
3184,1701 8 AV NW,SEMI-DETACHED DWELLING,1999/05/20,Approval,HILLHURST,51.05953667346843,-114.09800453875872,House,True,1999
3185,15 MIDPARK DR SE,SEMI-DETACHED DWELLING,1997/04/17,Approval,MIDNAPORE,50.9123412374409,-114.06077908022571,House,True,1997
3186,215 FAIRVIEW DR SE,APARTMENT BUILDING,1997/05/28,Approval,FAIRVIEW,50.98069623778054,-114.06391747793077,Multi_unit,False,1997
3187,327 21 AV SW,APARTMENT BUILDING,1997/06/18,Approval,MISSION,51.03423466403317,-114.07032047512736,Multi_unit,False,1997
3188,16200 SHAWBROOKE RD SW,TOWNHOUSES,1996/08/14,Approval,SHAWNESSY,50.906696698615576,-114.0937565765685,House,True,1996
3189,1625 23 AV SW,DUPLEX DWELLING,1998/10/22,Approval,BANKVIEW,51.03312624651585,-114.09838125524506,Multi_unit,False,1998
3190,2609 3 AV NW,SEMI-DETACHED DWELLING,2001/06/12,Approval,WEST HILLHURST,51.05500683984143,-114.12093281654847,House,False,2001
3191,1304 21 AV NW,SEMI-DETACHED DWELLING,2001/01/05,Approval,CAPITOL HILL,51.07153846817018,-114.09005689868117,House,True,2001
3192,2334 6 AV NW,SEMI-DETACHED DWELLING,2000/12/28,Approval,WEST HILLHURST,51.058297349135685,-114.11486967585732,House,False,2000
3193,1131 18 AV NW,SEMI-DETACHED DWELLING,1999/05/20,Approval,CAPITOL HILL,51.068631708564645,-114.08664888825115,House,True,1999
3194,812 MEMORIAL DR NW,SEMI-DETACHED DWELLING,1999/06/02,Approval,SUNNYSIDE,51.05560997004425,-114.07832052778735,House,True,1999
3195,3930 DOVERDALE CR SE,TOWNHOUSES,1996/08/15,Approval,DOVER,51.02816711995524,-113.97706793427015,House,False,1996
3196,841 MCDOUGALL RD NE,FOURPLEX DWELLING,1996/01/24,Approval,BRIDGELAND/RIVERSIDE,51.05069115119125,-114.04291071285095,Multi_unit,True,1996
3197,8 MIDRIDGE GD SE,SEMI-DETACHED DWELLING,1995/11/30,Approval,MIDNAPORE,50.916183483858774,-114.05884519486516,House,True,1995
3198,3912 29A AV SE,TOWNHOUSES,2001/01/11,Approval,DOVER,51.027340279570964,-113.97830103993358,House,False,2001
3199,24 HEMLOCK CR SW,APARTMENT BUILDING,2000/10/18,Approval,SPRUCE CLIFF,51.04543403660709,-114.1310494213535,Multi_unit,True,2000
3200,10310 EAMON RD NW,APARTMENT BUILDING,2000/11/16,Approval,ROCKY RIDGE,51.13583233243787,-114.23537448511128,Multi_unit,False,2000
3203,1407 KENSINGTON CL NW,APARTMENT BUILDING,2001/07/12,Approval,HILLHURST,51.051141293713854,-114.09391741415729,Multi_unit,True,2001
3204,3816 15A ST SW,SEMI-DETACHED DWELLING,2001/05/10,Approval,BANKVIEW,51.0321173,-114.097838,House,False,2001
3205,1218 SALISBURY AV SE,SEMI-DETACHED DWELLING,2001/03/05,Approval,RAMSAY,51.03825399767506,-114.04566374613613,House,False,2001
3206,832 4A ST NE,APARTMENT BUILDING,2000/11/02,Approval,RENFREW,51.059557353303596,-114.05118851929028,Multi_unit,False,2000
3207,260 DEERVIEW DR SE,SEMI-DETACHED DWELLING,2000/09/27,Approval,DEER RIDGE,50.92884746705555,-114.02181885587116,House,False,2000
3208,3612 2 ST SW,SEMI-DETACHED DWELLING,2000/11/23,Approval,PARKHILL,51.02270826820761,-114.068497056656,House,True,2000
3209,1210 BELLEVUE AV SE,SEMI-DETACHED DWELLING,2000/11/10,Approval,RAMSAY,51.0387687,-114.0442653,House,False,2000
3210,6612 24 AV NE,TOWNHOUSES,2000/11/23,Approval,PINERIDGE,51.07440132175904,-113.93886849987445,House,False,2000
3211,807 24 AV NW,SEMI-DETACHED DWELLING,2000/11/08,Approval,MOUNT PLEASANT,51.07416074916755,-114.07944660718736,House,False,2000
3212,#409 300 MEREDITH RD NE,APARTMENT BUILDING,2001/07/18,Approval,CRESCENT HEIGHTS,51.053189079306,-114.05722631036562,Multi_unit,False,2001
3213,2429 29 ST SW,FOURPLEX DWELLING,2001/08/08,Approval,KILLARNEY/GLENGARRY,51.032038300670784,-114.1297331513952,Multi_unit,False,2001
3214,3000 MILLRISE PT SW,APARTMENT BUILDING,2001/07/11,Approval,MILLRISE,50.9203651933179,-114.07434296890543,Multi_unit,False,2001
3215,537 ABOYNE CR NE,SEMI-DETACHED DWELLING,2001/03/28,Approval,ABBEYDALE,51.06205811414216,-113.933544212784,House,False,2001
3216,224 ABINGER CR NE,TOWNHOUSES,2001/04/03,Approval,ABBEYDALE,51.05858278538464,-113.93377179137856,House,False,2001
3217,835 18 AV SW,APARTMENT BUILDING,2001/03/21,Approval,LOWER MOUNT ROYAL,51.03673175,-114.08126692659872,Multi_unit,False,2001
3218,2804 7 AV NW,SEMI-DETACHED DWELLING,2001/08/09,Approval,WEST HILLHURST,51.05882633111144,-114.1256938546409,House,False,2001
3219,2121 17 ST SW,APARTMENT BUILDING,2001/05/09,Approval,BANKVIEW,51.035903517414006,-114.10178827757143,Multi_unit,False,2001
3220,1733 1 AV NW,SEMI-DETACHED DWELLING,2001/06/28,Approval,HILLHURST,51.053239950000005,-114.09977501139076,House,True,2001
3221,#3153 1818 SIMCOE BV SW,APARTMENT BUILDING,2001/04/26,Approval,SIGNAL HILL,51.03599540747357,-114.17856982899086,Multi_unit,False,2001
3222,2316 17B ST SW,APARTMENT BUILDING,2001/07/03,Approval,BANKVIEW,51.033670797315686,-114.10206483849674,Multi_unit,False,2001
3223,124 ABOYNE PL NE,SEMI-DETACHED DWELLING,2001/07/12,Approval,ABBEYDALE,51.062099788795116,-113.92941593976751,House,False,2001
3224,7606 21 ST SE,DUPLEX DWELLING,2001/04/26,Approval,OGDEN,50.984708434921124,-114.0085733520285,Multi_unit,False,2001
3225,#1409 924 14 AV SW,APARTMENT BUILDING,2001/04/20,Approval,BELTLINE,51.040203462347215,-114.08310871158251,Multi_unit,True,2001
3226,2235 26 AV NW,SEMI-DETACHED DWELLING,2001/05/17,Approval,BANFF TRAIL,51.07594851718671,-114.1124795863392,House,True,2001
3227,2524 66 AV SW,APARTMENT BUILDING,2001/05/17,Approval,LAKEVIEW,50.9949455,-114.11882010858358,Multi_unit,False,2001
3228,1320 16 AV SW,APARTMENT BUILDING,2001/05/29,Approval,BELTLINE,51.038581044537146,-114.09291352803005,Multi_unit,True,2001
3229,2127 1 AV NW,SEMI-DETACHED DWELLING,2001/10/15,Approval,WEST HILLHURST,51.05333865312092,-114.10963018846044,House,False,2001
3230,#1101 950 ARBOUR LAKE RD NW,TOWNHOUSES,2001/01/19,Approval,ARBOUR LAKE,51.13286419733837,-114.2145089696754,House,False,2001
3231,4651 83 ST NW,DUPLEX DWELLING,2001/01/16,Approval,BOWNESS,51.093741797280884,-114.2082574695528,Multi_unit,False,2001
3232,1633 14 AV SW,TOWNHOUSES,2001/08/02,Approval,SUNALTA,51.04042619942196,-114.09908506842787,House,True,2001
3233,3315 39 ST SW,DUPLEX DWELLING,2001/04/20,Approval,GLENBROOK,51.024836235823344,-114.14416035642994,Multi_unit,False,2001
3234,3209 29 ST SW,SEMI-DETACHED DWELLING,2001/06/21,Approval,KILLARNEY/GLENGARRY,51.026500702509644,-114.12972848447373,House,False,2001
3236,216 PINEMILL ME NE,SEMI-DETACHED DWELLING,2001/01/09,Approval,PINERIDGE,51.073792848923205,-113.95001703723,House,False,2001
3237,7000 SOMERVALE CO SW,APARTMENT BUILDING,2001/10/04,Approval,SOMERSET,50.896578788972455,-114.06950888004036,Multi_unit,False,2001
3239,2611 25A ST SW,SEMI-DETACHED DWELLING,2001/06/20,Approval,SHAGANAPPI,51.0396377,-114.122216,House,True,2001
3240,1729 1 AV NW,SEMI-DETACHED DWELLING,2001/06/21,Approval,HILLHURST,51.05336287898258,-114.09957637170349,House,True,2001
3241,48 BERKLEY CL NW,SEMI-DETACHED DWELLING,2001/02/15,Approval,BEDDINGTON HEIGHTS,51.12778393383426,-114.07983244875099,House,False,2001
3242,1902 30 AV SW,SEMI-DETACHED DWELLING,2001/06/19,Approval,SOUTH CALGARY,51.0268627462856,-114.1047761126351,House,False,2001
3243,#403 820 15 AV SW,APARTMENT BUILDING,2001/05/28,Approval,BELTLINE,51.03917969139568,-114.08043772330448,Multi_unit,True,2001
3244,28 COVENTRY LN NE,SEMI-DETACHED DWELLING,2001/02/08,Approval,COVENTRY HILLS,51.155108988138544,-114.04103760682577,House,False,2001
3245,4552 7 AV SE,TOWNHOUSES,2001/02/09,Approval,FOREST HEIGHTS,51.04700613486969,-113.96718692965706,House,False,2001
3246,218 12 ST NW,TOWNHOUSES,2001/05/04,Approval,HILLHURST,51.053107867330866,-114.09145790844678,House,True,2001
3247,343B 33 AV NE,SEMI-DETACHED DWELLING,2001/05/04,Approval,HIGHLAND PARK,51.08226123726614,-114.0553325312878,House,False,2001
3248,2208 BROADVIEW RD NW,SEMI-DETACHED DWELLING,2001/08/02,Approval,HILLHURST,51.0502151,-114.1006402,House,True,2001
3249,1143 37 ST SW,APARTMENT BUILDING,2001/05/31,Approval,ROSSCARROCK,51.04173252754388,-114.14131236101484,Multi_unit,True,2001
3250,#324 223 TUSCANY SPRINGS BV NW,APARTMENT BUILDING,2001/05/03,Approval,TUSCANY,51.133331501552924,-114.24003319401069,Multi_unit,True,2001
3251,2806 30 ST SW,SEMI-DETACHED DWELLING,2001/08/01,Approval,CEDARBRAE,50.9532517,-114.1295723,House,False,2001
3252,1744 6 AV NW,SEMI-DETACHED DWELLING,2001/05/04,Approval,HILLHURST,51.05783088538868,-114.10023997496485,House,True,2001
3253,538 CITADEL WY NW,TOWNHOUSES,2001/09/13,Approval,CITADEL,51.14718970887125,-114.19002800594228,House,False,2001
3254,#102 223 TUSCANY SPRINGS BV NW,APARTMENT BUILDING,2001/07/25,Approval,TUSCANY,51.133331501552924,-114.24003319401069,Multi_unit,True,2001
3255,33 PRESTWICK ESTATE GA SE,SEMI-DETACHED DWELLING,2001/03/30,Approval,MCKENZIE TOWNE,50.92150634659871,-113.96732415048521,House,False,2001
3256,66 PRESTWICK ESTATE GA SE,SEMI-DETACHED DWELLING,2001/03/30,Approval,MCKENZIE TOWNE,50.92148265579018,-113.96789905746384,House,False,2001
3257,210 EDGEDALE PL NW,SEMI-DETACHED DWELLING,2001/03/15,Approval,EDGEMONT,51.11779991686689,-114.15850436409231,House,False,2001
3258,2209 4 AV NW,SEMI-DETACHED DWELLING,2001/06/12,Approval,WEST HILLHURST,51.05617520485354,-114.11111737640292,House,False,2001
3259,600 EAU CLAIRE AV SW,APARTMENT BUILDING,2001/06/21,Approval,EAU CLAIRE,51.05264353180028,-114.07393328478487,Multi_unit,True,2001
3260,139 17 AV NE,APARTMENT BUILDING,2001/06/13,Approval,TUXEDO PARK,51.067775286916685,-114.06037340296713,Multi_unit,False,2001
3262,900 ARBOUR LAKE RD NW,APARTMENT BUILDING,2001/03/14,Approval,ARBOUR LAKE,51.132691024059035,-114.21793570635208,Multi_unit,False,2001
3264,2625 7 AV NW,SEMI-DETACHED DWELLING,2001/06/27,Approval,WEST HILLHURST,51.05860091142836,-114.12180718771181,House,False,2001
3265,433 27 AV NE,SEMI-DETACHED DWELLING,2001/04/12,Approval,WINSTON HEIGHTS/MOUNTVIEW,51.076832718925886,-114.05367671572651,House,False,2001
3266,7425 68 ST NE,TOWNHOUSES,2001/03/01,Approval,TARADALE,51.12145590284776,-113.935295438683,House,False,2001
3268,425 24 AV NW,SEMI-DETACHED DWELLING,2001/04/19,Approval,MOUNT PLEASANT,51.074068522375,-114.0689538514897,House,False,2001
3269,411 20 ST NW,TOWNHOUSES,2001/05/17,Approval,WEST HILLHURST,51.05599559349533,-114.10818145352492,House,False,2001
3270,2560 9 AV SE,SEMI-DETACHED DWELLING,2001/08/08,Approval,ALBERT PARK/RADISSON HEIGHTS,51.044771098734884,-113.99830063097737,House,True,2001
3271,527 BLACKTHORN RD NE,SEMI-DETACHED DWELLING,2001/05/23,Approval,THORNCLIFFE,51.108761431651494,-114.0547152700001,House,False,2001
3272,43 TUSCANY VILLAGE CO NW,SEMI-DETACHED DWELLING,2001/02/16,Approval,TUSCANY,51.12257413048982,-114.24624431229091,House,True,2001
3275,3510 16 ST SW,APARTMENT BUILDING,2001/05/18,Approval,ALTADORE,51.0227326198277,-114.10031253615463,Multi_unit,False,2001
3276,536 21 AV NW,SEMI-DETACHED DWELLING,2001/08/13,Approval,ROSEMONT,51.0714192,-114.089003,House,False,2001
3277,423 13 AV NE,FOURPLEX DWELLING,2001/06/19,Approval,RENFREW,51.06408480005957,-114.05459397854395,Multi_unit,False,2001
3278,1904 17 AV NW,SEMI-DETACHED DWELLING,2001/03/08,Approval,BANFF TRAIL,51.06796441788058,-114.10481014111076,House,True,2001
3280,35 RICHARD CO SW,APARTMENT BUILDING,2001/07/27,Approval,LINCOLN PARK,51.00699033005636,-114.13310450333428,Multi_unit,False,2001
3281,315 24 AV SW,APARTMENT BUILDING,2001/09/12,Approval,MISSION,51.031363906784684,-114.06975967004101,Multi_unit,False,2001
